Age,Pos.,Status,Waiver Options,Base Salary,Signing Bonus,Adj. Salary,Payroll %,Lux. Tax Salary,Team,Tm,Year,Incentives,Player,Salary
29,RP,Vet,,"$9,600,000",-,"$3,555,556",6.46,9600000,TOR,Toronto Blue Jays,2020,-,Ken Giles,9600000
26,SP,Pre-Arb,,"$581,900",-,"$215,519",0.39,215519,TOR,Toronto Blue Jays,2020,-,Trent Thornton,581900
26,RF,Pre-Arb,,"$579,600",-,"$214,667",0.39,214667,TOR,Toronto Blue Jays,2020,-,Derek Fisher,579600
25,1B,Pre-Arb,,"$579,600",-,"$214,667",0.39,214667,TOR,Toronto Blue Jays,2020,-,Rowdy Tellez,579600
20,RP,Pre-Arb,,"$570,800",-,"$211,385",0.38,211385,TOR,Toronto Blue Jays,2020,-,Elvis Luciano,570800
27,RP/CL,Pre-Arb,,"$567,800",-,"$210,296",0.38,210296,TOR,Toronto Blue Jays,2020,-,Jordan Romano,567800
23,SP,Pre-Arb,,"$564,000",-,"$208,889",0.38,208889,TOR,Toronto Blue Jays,2020,-,Yennsy Diaz,564000
26,RP,Pre-Arb,,"$563,500",-,"$155,750",0.28,155750,TOR,Toronto Blue Jays,2020,-,Jacob Waguespack,563500
28,RP,Pre-Arb,,"$563,500",-,"$127,715",0.23,127715,TOR,Toronto Blue Jays,2020,-,Julian Merryweather,563500
33,SP,Vet,,"$20,000,000",-,"$7,407,407",13.47,20000000,TOR,Toronto Blue Jays,2020,-,Hyun-Jin Ryu,20000000
28,CF,Vet,,"$12,000,000","$1,000,000","$5,444,444",9.9,10400000,TOR,Toronto Blue Jays,2020,-,Randal Grichuk,13000000
33,SP,Vet,,"$12,000,000",-,"$4,444,444",8.08,12000000,TOR,Toronto Blue Jays,2020,-,Tanner Roark,12000000
32,SP,Vet,,"$8,500,000",-,"$3,148,148",5.72,8500000,TOR,Toronto Blue Jays,2020,-,Chase Anderson,8500000
30,1B,Vet,,"$4,000,000",-,"$1,639,481",2.98,4000000,TOR,Toronto Blue Jays,2020,"$158,000",Travis Shaw,4158000
33,SP,Vet,,"$4,200,000",-,"$1,555,556",2.83,4200000,TOR,Toronto Blue Jays,2020,-,Matt Shoemaker,4200000
26,LF,Vet,,"$2,500,000","$428,571","$1,354,497",2.46,3142857,TOR,Toronto Blue Jays,2020,-,Lourdes Gurriel Jr.,2928571
29,CF,Vet,,"$8,200,000",-,"$1,269,212",2.31,8200000,TOR,Toronto Blue Jays,2020,-,Jonathan Villar,8200000
32,RP,Vet,,"$3,175,000",-,"$1,175,926",2.14,3175000,TOR,Toronto Blue Jays,2020,-,Shun Yamaguchi,3175000
28,SP,Vet,,"$9,430,000",-,"$1,159,584",2.11,9430000,TOR,Toronto Blue Jays,2020,-,Robbie Ray,9430000
29,2B,Vet,,"$2,850,000",-,"$1,055,556",1.92,2850000,TOR,Toronto Blue Jays,2020,-,Joe Panik,2850000
27,SP,Vet,,"$2,000,000",-,"$724,151",1.32,2000000,TOR,Toronto Blue Jays,2020,"$370,370",Taijuan Walker,2370370
32,RP,Vet,,"$1,500,000",-,"$555,556",1.01,1500000,TOR,Toronto Blue Jays,2020,-,Anthony Bass,1500000
32,RP,Pre-Arb,,"$1,000,000",-,"$370,370",0.67,1000000,TOR,Toronto Blue Jays,2020,-,Rafael Dolis,1000000
27,DH,Pre-Arb,,"$602,200",-,"$223,037",0.41,223037,TOR,Toronto Blue Jays,2020,-,Teoscar Hernandez,602200
25,C,Pre-Arb,,"$580,900",-,"$215,148",0.39,215148,TOR,Toronto Blue Jays,2020,-,Danny Jansen,580900
21,3B,Pre-Arb,,"$579,300",-,"$214,556",0.39,214556,TOR,Toronto Blue Jays,2020,-,Vladimir Guerrero Jr.,579300
25,2B,Pre-Arb,,"$576,600",-,"$213,556",0.39,213556,TOR,Toronto Blue Jays,2020,-,Cavan Biggio,576600
22,SS,Pre-Arb,,"$570,000",-,"$211,111",0.38,211111,TOR,Toronto Blue Jays,2020,-,Bo Bichette,570000
28,RP,Pre-Arb,,"$563,500",-,"$208,704",0.38,208704,TOR,Toronto Blue Jays,2020,-,A.J. Cole,563500
25,RP,Pre-Arb,,"$563,500",-,"$208,704",0.38,208704,TOR,Toronto Blue Jays,2020,-,Thomas Hatch,563500
26,RP,Pre-Arb,,"$573,800",-,"$199,836",0.36,199836,TOR,Toronto Blue Jays,2020,-,Ryan Borucki,573800
23,SP,Pre-Arb,,"$563,500",-,"$193,892",0.35,193892,TOR,Toronto Blue Jays,2020,-,Nate Pearson,563500
30,RP,Vet,,"$600,000",-,"$92,876",0.17,2100000,TOR,Toronto Blue Jays,2020,-,Ross Stripling,600000
28,CF,Pre-Arb,,"$569,000",-,"$66,045",0.12,66045,TOR,Toronto Blue Jays,2020,-,Jonathan Davis,569000
21,C,Pre-Arb,,"$563,500",-,"$49,840",0.09,49840,TOR,Toronto Blue Jays,2020,-,Alejandro Kirk,563500
24,SP,Pre-Arb,,"$563,500",-,"$34,265",0.06,34265,TOR,Toronto Blue Jays,2020,-,T.J. Zeuch,563500
25,P,Pre-Arb,,"$563,500",-,"$31,150",0.06,31150,TOR,Toronto Blue Jays,2020,-,Patrick Murphy,563500
34,SP,Vet,,"$17,500,000",-,"$6,481,481",10.09,17500000,TEX,Texas Rangers,2020,-,Corey Kluber,17500000
31,SS,Vet,,"$15,000,000","$250,000","$5,805,556",9.04,15000000,TEX,Texas Rangers,2020,-,Elvis Andrus,15250000
29,CF,Vet,,"$3,600,000",-,"$1,333,333",2.08,3600000,TEX,Texas Rangers,2020,-,Daniel Santana,3600000
26,RP,Vet,,"$2,250,000","$500,000","$1,333,333",2.08,3687500,TEX,Texas Rangers,2020,-,Jose Leclerc,2750000
28,RP,Pre-Arb,,"$2,500,000",-,"$925,926",1.44,2750000,TEX,Texas Rangers,2020,-,Joely Rodriguez,2500000
36,RP,Vet,,"$1,000,000",-,"$370,370",0.58,1000000,TEX,Texas Rangers,2020,-,Edinson Volquez,1000000
23,SP,Pre-Arb,,"$564,500",-,"$209,074",0.33,209074,TEX,Texas Rangers,2020,-,Brock Burke,564500
25,RP,Pre-Arb,,"$563,500",-,"$208,704",0.33,208704,TEX,Texas Rangers,2020,-,Joe Palumbo,563500
27,C,Pre-Arb,,"$565,500",-,"$187,560",0.29,187560,TEX,Texas Rangers,2020,-,Jose Trevino,565500
21,3B,Pre-Arb,,"$563,500",-,"$49,840",0.08,49840,TEX,Texas Rangers,2020,-,Sherten Apostel,563500
37,DH,Vet,,"$21,000,000",-,"$7,777,778",12.11,18571429,TEX,Texas Rangers,2020,-,Shin-Soo Choo,21000000
33,SP,Vet,,"$10,000,000","$1,333,333","$5,037,037",7.84,10000000,TEX,Texas Rangers,2020,-,Lance Lynn,11333333
32,SP,Vet,,"$11,000,000",-,"$4,629,630",7.21,9333333,TEX,Texas Rangers,2020,"$555,556",Kyle Gibson,11555555
26,2B,Vet,,"$9,000,000","$333,333","$3,666,666",5.71,8250000,TEX,Texas Rangers,2020,-,Rougned Odor,9333333
29,SP,Vet,,"$8,000,000",-,"$2,592,593",4.04,8000000,TEX,Texas Rangers,2020,-,Jordan Lyles,8000000
26,RF,Vet,,"$4,400,000",-,"$1,629,630",2.54,4400000,TEX,Texas Rangers,2020,-,Joey Gallo,4400000
36,RP,Vet,,"$4,000,000",-,"$1,481,481",2.31,4000000,TEX,Texas Rangers,2020,-,Jesse Chavez,4000000
37,C,Vet,,"$3,000,000",-,"$1,111,111",1.73,3125000,TEX,Texas Rangers,2020,-,Jeff Mathis,3000000
29,RP,Vet,,"$785,000",-,"$290,741",0.45,785000,TEX,Texas Rangers,2020,-,Rafael Montero,785000
25,3B,Pre-Arb,,"$587,000",-,"$217,407",0.34,217407,TEX,Texas Rangers,2020,-,Isiah Kiner-Falefa,587000
25,LF,Pre-Arb,,"$577,000",-,"$213,704",0.33,213704,TEX,Texas Rangers,2020,-,Willie Calhoun,577000
25,RP,Pre-Arb,,"$570,500",-,"$211,296",0.33,211296,TEX,Texas Rangers,2020,-,Brett Martin,570500
25,2B,Pre-Arb,,"$565,500",-,"$209,444",0.33,209444,TEX,Texas Rangers,2020,-,Nick Solak,565500
23,RP,Pre-Arb,,"$564,500",-,"$209,074",0.33,209074,TEX,Texas Rangers,2020,-,Jonathan Hernandez,564500
22,RP,Pre-Arb,,"$563,500",-,"$208,704",0.33,208704,TEX,Texas Rangers,2020,-,Kolby Allard,563500
26,RP,Pre-Arb,,"$563,500",-,"$183,785",0.29,183785,TEX,Texas Rangers,2020,-,Jimmy Herget,563500
25,RP,Pre-Arb,,"$563,500",-,"$152,635",0.24,152635,TEX,Texas Rangers,2020,-,Taylor Hearn,563500
30,2B,Vet,,"$575,000",-,"$152,570",0.24,152570,TEX,Texas Rangers,2020,-,Derek Dietrich,575000
26,SP,Pre-Arb,,"$563,500",-,"$149,520",0.23,149520,TEX,Texas Rangers,2020,-,Wes Benjamin,563500
21,OF,Pre-Arb,,"$563,500",-,"$127,715",0.2,127715,TEX,Texas Rangers,2020,-,Leodys Taveras,563500
25,1B,Pre-Arb,,"$588,000",-,"$126,750",0.2,126750,TEX,Texas Rangers,2020,-,Ronald Guzman,588000
25,SP,Pre-Arb,,"$563,500",-,"$121,485",0.19,121485,TEX,Texas Rangers,2020,-,Kyle Cody,563500
22,SS,Pre-Arb,,"$563,500",-,"$109,025",0.17,109025,TEX,Texas Rangers,2020,-,Anderson Tejeda,563500
26,SS,Pre-Arb,,"$563,500",-,"$84,105",0.13,84105,TEX,Texas Rangers,2020,-,Eli White,563500
25,RP,Pre-Arb,,"$563,500",-,"$74,760",0.12,74760,TEX,Texas Rangers,2020,-,John King,563500
22,C,Pre-Arb,,"$563,500",-,"$56,070",0.09,56070,TEX,Texas Rangers,2020,-,Sam Huff,563500
23,RP,Pre-Arb,,"$563,500",-,"$40,495",0.06,40495,TEX,Texas Rangers,2020,-,Demarcus Evans,563500
34,SS,Vet,,"$575,000",-,"$12,714",0.02,12714,TEX,Texas Rangers,2020,-,Andrew Romine,575000
33,RP,Vet,,"$2,185,200",-,"$809,333",2.86,2185200,TBR,Tampa Bay Rays,2020,-,Chaz Roe,2185200
26,RP,Pre-Arb,,"$576,700",-,"$213,593",0.75,213593,TBR,Tampa Bay Rays,2020,-,Yonny Chirinos,576700
25,RP/CL,Pre-Arb,,"$573,100",-,"$212,259",0.75,212259,TBR,Tampa Bay Rays,2020,-,Jose Alvarado,573100
26,RP,Pre-Arb,,"$572,400",-,"$212,000",0.75,212000,TBR,Tampa Bay Rays,2020,-,Jalen Beeks,572400
30,RP,Pre-Arb,,"$571,200",-,"$211,556",0.75,211556,TBR,Tampa Bay Rays,2020,-,Andrew Kittredge,571200
26,RP,Pre-Arb,,"$568,400",-,"$210,519",0.74,210519,TBR,Tampa Bay Rays,2020,-,Colin Poche,568400
27,RP,Pre-Arb,,"$573,500",-,"$88,760",0.31,88760,TBR,Tampa Bay Rays,2020,-,Cody Reed,573500
36,SP,Vet,,"$15,000,000",-,"$5,555,556",19.64,15000000,TBR,Tampa Bay Rays,2020,-,Charlie Morton,15000000
30,CF,Vet,,"$10,000,000","$166,666","$3,870,370",13.68,8916667,TBR,Tampa Bay Rays,2020,-,Kevin Kiermaier,10166666
27,SP,Vet,,"$7,000,000","$600,000","$3,192,593",11.28,10000000,TBR,Tampa Bay Rays,2020,-,Blake Snell,7600000
29,C,Vet,,"$4,500,000",-,"$1,666,667",5.89,4500000,TBR,Tampa Bay Rays,2020,-,Mike Zunino,4500000
28,RF,Arb 1 (S2),,"$3,300,000",-,"$1,222,222",4.32,3300000,TBR,Tampa Bay Rays,2020,-,Hunter Renfroe,3300000
25,CF,Vet,,"$2,475,000",-,"$916,667",3.24,2475000,TBR,Tampa Bay Rays,2020,-,Manuel Margot,2475000
26,SP,Arb 1 (S2),,"$2,050,000",-,"$759,259",2.68,2050000,TBR,Tampa Bay Rays,2020,-,Tyler Glasnow,2050000
25,2B,Vet,,"$1,500,000",-,"$555,556",1.96,4000000,TBR,Tampa Bay Rays,2020,-,Brandon Lowe,1500000
33,RP,Arb 1,,"$1,025,000",-,"$379,630",1.34,1025000,TBR,Tampa Bay Rays,2020,-,Oliver Drake,1025000
32,RP,Vet,,"$1,650,000",-,"$370,370",1.31,1650000,TBR,Tampa Bay Rays,2020,-,Aaron Loup,1650000
29,1B,Pre-Arb,,"$850,000",-,"$314,815",1.11,314815,TBR,Tampa Bay Rays,2020,-,Ji-Man Choi,850000
24,SS,Pre-Arb,,"$579,500",-,"$214,630",0.76,214630,TBR,Tampa Bay Rays,2020,-,Willy Adames,579500
25,LF,Pre-Arb,,"$578,900",-,"$214,407",0.76,214407,TBR,Tampa Bay Rays,2020,-,Austin Meadows,578900
28,SP,Pre-Arb,,"$578,500",-,"$214,259",0.76,214259,TBR,Tampa Bay Rays,2020,-,Ryan Yarbrough,578500
29,RP,Pre-Arb,,"$577,300",-,"$213,815",0.76,213815,TBR,Tampa Bay Rays,2020,-,Nick Anderson,577300
28,3B,Pre-Arb,,"$576,600",-,"$213,556",0.75,213556,TBR,Tampa Bay Rays,2020,-,Yandy Diaz,576600
26,RP,Pre-Arb,,"$575,800",-,"$213,259",0.75,213259,TBR,Tampa Bay Rays,2020,-,Diego Castillo,575800
30,2B,Pre-Arb,,"$575,600",-,"$213,185",0.75,213185,TBR,Tampa Bay Rays,2020,-,Joe Wendle,575600
27,C,Pre-Arb,,"$566,600",-,"$209,852",0.74,209852,TBR,Tampa Bay Rays,2020,-,Michael Perez,566600
26,RP/CL,Pre-Arb,,"$564,700",-,"$209,148",0.74,209148,TBR,Tampa Bay Rays,2020,-,Pete Fairbanks,564700
26,3B,Pre-Arb,,"$563,500",-,"$205,589",0.73,205589,TBR,Tampa Bay Rays,2020,-,Michael Brosseau,563500
28,RP,Pre-Arb,,"$563,500",-,"$202,475",0.72,202475,TBR,Tampa Bay Rays,2020,-,Ryan Thompson,563500
27,RP,Pre-Arb,,"$563,500",-,"$155,750",0.55,155750,TBR,Tampa Bay Rays,2020,-,John Curtiss,563500
32,C,,,"$575,000",-,"$149,413",0.53,149413,TBR,Tampa Bay Rays,2020,-,Kevan Smith,575000
27,RP,Pre-Arb,,"$563,500",-,"$130,830",0.46,130830,TBR,Tampa Bay Rays,2020,-,Aaron Slegers,563500
24,SP,Pre-Arb,,"$563,500",-,"$115,255",0.41,115255,TBR,Tampa Bay Rays,2020,-,Josh Fleming,563500
25,OF,Pre-Arb,,"$563,500",-,"$90,335",0.32,90335,TBR,Tampa Bay Rays,2020,-,Randy Arozarena,563500
31,SP,Vet,,"$15,750,000","$1,000,000","$6,833,333",9.33,17000000,STL,St. Louis Cardinals,2020,-,Miles Mikolas,16750000
28,SP,Vet,,"$11,500,000","$200,000","$4,459,259",6.09,10200000,STL,St. Louis Cardinals,2020,-,Carlos Martinez,11700000
27,RP,Arb 1,,"$1,300,000",-,"$481,481",0.66,1300000,STL,St. Louis Cardinals,2020,-,John Gant,1300000
30,RP,Pre-Arb,,"$587,600",-,"$217,630",0.3,217630,STL,St. Louis Cardinals,2020,-,John Brebbia,587600
25,SP,Pre-Arb,,"$580,500",-,"$215,000",0.29,215000,STL,St. Louis Cardinals,2020,-,Dakota Hudson,580500
23,SP,Pre-Arb,,"$563,500",-,"$137,060",0.19,137060,STL,St. Louis Cardinals,2020,-,Ricardo Sanchez,563500
32,1B,Vet,,"$22,000,000","$4,000,000","$12,148,148",16.59,26000000,STL,St. Louis Cardinals,2020,-,Paul Goldschmidt,26000000
37,C,Vet,,"$20,000,000",-,"$7,407,407",10.11,20000000,STL,St. Louis Cardinals,2020,-,Yadier Molina,20000000
34,RF,Vet,,"$14,500,000","$2,000,000","$7,370,370",10.06,16500000,STL,St. Louis Cardinals,2020,-,Dexter Fowler,16500000
34,3B,Vet,,"$18,500,000",-,"$6,851,852",9.35,19500000,STL,St. Louis Cardinals,2020,-,Matt Carpenter,18500000
35,RP,Vet,,"$11,500,000",-,"$4,296,259",5.87,12500000,STL,St. Louis Cardinals,2020,"$37,000",Andrew Miller,11537000
29,2B,Vet,,"$10,250,000",-,"$3,796,296",5.18,5100000,STL,St. Louis Cardinals,2020,-,Kolten Wong,10250000
38,SP,Vet,,"$5,000,000",-,"$2,962,963",4.05,5000000,STL,St. Louis Cardinals,2020,"$1,111,111",Adam Wainwright,6111111
31,SP,Vet,,"$4,000,000",-,"$1,481,481",2.02,4000000,STL,St. Louis Cardinals,2020,-,Kwang-hyun Kim,4000000
30,2B,Vet,,"$2,000,000",-,"$740,741",1.01,2000000,STL,St. Louis Cardinals,2020,-,Brad Miller,2000000
34,C,Vet,,"$2,000,000",-,"$740,741",1.01,2000000,STL,St. Louis Cardinals,2020,-,Matt Wieters,2000000
26,SS,Vet,,"$1,500,000","$166,666","$722,222",0.99,4333333,STL,St. Louis Cardinals,2020,-,Paul DeJong,1666666
24,SP,Pre-Arb,,"$604,500",-,"$223,889",0.31,223889,STL,St. Louis Cardinals,2020,-,Jack Flaherty,604500
26,CF,Pre-Arb,,"$590,100",-,"$218,556",0.3,218556,STL,St. Louis Cardinals,2020,-,Harrison Bader,590100
28,RP,Pre-Arb,,"$582,400",-,"$215,704",0.29,215704,STL,St. Louis Cardinals,2020,-,Giovanny Gallegos,582400
25,LF,Pre-Arb,,"$581,800",-,"$215,481",0.29,215481,STL,St. Louis Cardinals,2020,-,Tommy Edman,581800
29,RP,Pre-Arb,,"$575,800",-,"$213,259",0.29,213259,STL,St. Louis Cardinals,2020,-,Tyler Webb,575800
25,LF,Pre-Arb,,"$573,400",-,"$212,370",0.29,212370,STL,St. Louis Cardinals,2020,-,Tyler O'Neill,573400
26,SP,Pre-Arb,,"$570,000",-,"$211,111",0.29,211111,STL,St. Louis Cardinals,2020,-,Austin Gomber,570000
25,RP/CL,Pre-Arb,,"$569,000",-,"$210,741",0.29,210741,STL,St. Louis Cardinals,2020,-,Ryan Helsley,569000
28,1B,Pre-Arb,,"$566,000",-,"$209,630",0.29,209630,STL,St. Louis Cardinals,2020,-,Rangel Ravelo,566000
26,LF,Pre-Arb,,"$563,500",-,"$208,704",0.28,208704,STL,St. Louis Cardinals,2020,-,Austin Dean,563500
25,RP,Pre-Arb,,"$563,500",-,"$208,704",0.28,208704,STL,St. Louis Cardinals,2020,-,Kodi Whitley,563500
23,RP,Pre-Arb,,"$563,500",-,"$186,900",0.26,186900,STL,St. Louis Cardinals,2020,-,Jake Woodford,563500
25,RP,Pre-Arb,,"$575,000",-,"$171,666",0.23,171666,STL,St. Louis Cardinals,2020,-,Alexander Reyes,575000
23,RP,Pre-Arb,,"$563,500",-,"$168,210",0.23,168210,STL,St. Louis Cardinals,2020,-,Genesis Cabrera,563500
21,OF,Pre-Arb,,"$563,500",-,"$140,175",0.19,140175,STL,St. Louis Cardinals,2020,-,Dylan Carlson,563500
24,RP,Pre-Arb,,"$563,500",-,"$121,485",0.17,121485,STL,St. Louis Cardinals,2020,-,Seth Elledge,563500
22,RP,Pre-Arb,,"$563,500",-,"$102,795",0.14,102795,STL,St. Louis Cardinals,2020,-,Johan Oviedo,563500
29,RF,Vet,,"$3,010,000",-,"$1,114,815",2.17,3010000,SEA,Seattle Mariners,2020,-,Mitch Haniger,3010000
28,RP,,,"$950,000",-,"$351,852",0.68,950000,SEA,Seattle Mariners,2020,-,C.J. Edwards,950000
29,C,Pre-Arb,,"$577,300",-,"$213,815",0.42,213815,SEA,Seattle Mariners,2020,-,Tom Murphy,577300
30,RP/CL,Pre-Arb,,"$574,900",-,"$212,926",0.41,212926,SEA,Seattle Mariners,2020,-,Matt Magill,574900
27,SS,Pre-Arb,,"$570,100",-,"$211,148",0.41,211148,SEA,Seattle Mariners,2020,-,Dylan Moore,570100
25,RP,Pre-Arb,,"$568,700",-,"$210,630",0.41,210630,SEA,Seattle Mariners,2020,-,Nestor Cortes,568700
24,2B,Pre-Arb,,"$567,600",-,"$210,222",0.41,210222,SEA,Seattle Mariners,2020,-,Shed Long,567600
25,SP,Pre-Arb,,"$564,100",-,"$208,926",0.41,208926,SEA,Seattle Mariners,2020,-,Gerson Bautista,564100
27,RP,Pre-Arb,,"$565,500",-,"$168,804",0.33,168804,SEA,Seattle Mariners,2020,-,Taylor Guilbeau,565500
26,2B,Pre-Arb,,"$563,800",-,"$124,680",0.24,124680,SEA,Seattle Mariners,2020,-,Sam Haggerty,563800
21,RP,Pre-Arb,,"$566,300",-,"$90,770",0.18,90770,SEA,Seattle Mariners,2020,-,Andres Munoz,566300
24,C,Pre-Arb,,"$568,800",-,"$88,032",0.17,88032,SEA,Seattle Mariners,2020,-,Luis Torrens,568800
25,RF,Pre-Arb,,"$563,800",-,"$62,340",0.12,62340,SEA,Seattle Mariners,2020,-,Jake Fraley,563800
32,3B,Vet,,"$19,000,000","$500,000","$7,537,037",14.65,14285714,SEA,Seattle Mariners,2020,-,Kyle Seager,19500000
29,SP,Vet,,"$14,000,000","$1,500,000","$6,685,185",13.0,14000000,SEA,Seattle Mariners,2020,-,Yusei Kikuchi,15500000
32,2B,Vet,,"$13,500,000","$300,000","$5,300,000",10.3,10000000,SEA,Seattle Mariners,2020,-,Dee Strange-Gordon,13800000
28,SP,Vet,,"$1,000,000",-,"$1,000,000",1.94,950000,SEA,Seattle Mariners,2020,-,Marco Gonzales,1000000
36,RP/CL,Vet,,"$1,600,000",-,"$648,149",1.26,1600000,SEA,Seattle Mariners,2020,"$55,556",Yoshihisa Hirano,1655555
29,RP/CL,Vet,,"$1,500,000",-,"$555,556",1.08,2000000,SEA,Seattle Mariners,2020,-,Kendall Graveman,1500000
24,1B,Vet,,"$1,300,000",-,"$481,481",0.94,4000000,SEA,Seattle Mariners,2020,-,Evan White,1300000
28,SP,Vet,,"$1,000,000",-,"$370,370",0.72,950000,SEA,Seattle Mariners,2020,-,Marco Gonzales,1000000
28,RP,Pre-Arb,,"$590,400",-,"$218,667",0.43,218667,SEA,Seattle Mariners,2020,-,Brandon Brennan,590400
25,SS,Pre-Arb,,"$575,800",-,"$213,259",0.41,213259,SEA,Seattle Mariners,2020,-,J.P. Crawford,575800
26,RP,Pre-Arb,,"$567,600",-,"$210,222",0.41,210222,SEA,Seattle Mariners,2020,-,Erik Swanson,567600
24,SP,Pre-Arb,,"$566,300",-,"$209,741",0.41,209741,SEA,Seattle Mariners,2020,-,Justus Sheffield,566300
24,LF,Pre-Arb,,"$565,000",-,"$209,259",0.41,209259,SEA,Seattle Mariners,2020,-,Kyle Lewis,565000
24,SP,Pre-Arb,,"$564,500",-,"$209,074",0.41,209074,SEA,Seattle Mariners,2020,-,Justin Dunn,564500
24,SP,Pre-Arb,,"$563,500",-,"$208,705",0.41,208705,SEA,Seattle Mariners,2020,-,Nick Margevicius,563500
25,RP,Pre-Arb,,"$563,500",-,"$208,704",0.41,208704,SEA,Seattle Mariners,2020,-,Anthony Misiewicz,563500
25,RP,Pre-Arb,,"$563,500",-,"$208,704",0.41,208704,SEA,Seattle Mariners,2020,-,Yohan Ramirez,563500
26,2B,Pre-Arb,,"$566,700",-,"$175,448",0.34,175448,SEA,Seattle Mariners,2020,-,Timmy Lopes,566700
23,RP,Pre-Arb,,"$563,500",-,"$171,325",0.33,171325,SEA,Seattle Mariners,2020,-,Joey Gerber,563500
28,C,Pre-Arb,,"$563,500",-,"$155,750",0.3,155750,SEA,Seattle Mariners,2020,-,Joseph Odom,563500
26,RP,Pre-Arb,,"$563,500",-,"$152,635",0.3,152635,SEA,Seattle Mariners,2020,-,Brady Lail,563500
27,1B,Pre-Arb,,"$563,500",-,"$146,405",0.28,146405,SEA,Seattle Mariners,2020,-,Jose Marmolejos,563500
23,SP,Pre-Arb,,"$563,500",-,"$137,060",0.27,137060,SEA,Seattle Mariners,2020,-,Ljay Newsome,563500
25,3B,Pre-Arb,,"$567,100",-,"$90,915",0.18,90915,SEA,Seattle Mariners,2020,-,Ty France,567100
26,RP,Pre-Arb,,"$566,025",-,"$84,483",0.16,84483,SEA,Seattle Mariners,2020,-,Walker Lockett,566025
29,C,Pre-Arb,,"$563,500",-,"$80,990",0.16,80990,SEA,Seattle Mariners,2020,-,Joe Hudson,563500
27,CF,Pre-Arb,,"$573,500",-,"$72,910",0.14,72910,SEA,Seattle Mariners,2020,-,Phillip Ervin,573500
29,RP,Pre-Arb,,"$577,500",-,"$67,032",0.13,67032,SEA,Seattle Mariners,2020,-,Casey Sadler,577500
26,CF,Pre-Arb,,"$563,500",-,"$56,070",0.11,56070,SEA,Seattle Mariners,2020,-,Braden Bishop,563500
27,RP,Pre-Arb,,"$588,500",-,"$217,963",0.3,217963,SFG,San Francisco Giants,2020,-,Trevor Gott,588500
27,RP,Pre-Arb,,"$588,500",-,"$217,963",0.3,217963,SFG,San Francisco Giants,2020,-,Reyes Moronta,588500
27,SP,Pre-Arb,,"$569,750",-,"$211,019",0.29,211019,SFG,San Francisco Giants,2020,-,Tyler Beede,569750
27,RP,Pre-Arb,,"$566,625",-,"$209,861",0.29,209861,SFG,San Francisco Giants,2020,-,Sam Coonrod,566625
27,C,Pre-Arb,,"$566,625",-,"$209,861",0.29,209861,SFG,San Francisco Giants,2020,-,Aramis Garcia,566625
25,C,Pre-Arb,,"$563,500",-,"$193,129",0.26,193129,SFG,San Francisco Giants,2020,-,Chadwick Tromp,563500
29,LF,,,"$563,500",-,"$102,795",0.14,102795,SFG,San Francisco Giants,2020,-,Joey Rickard,563500
23,OF,Pre-Arb,,"$563,500",-,"$65,415",0.09,65415,SFG,San Francisco Giants,2020,-,Luis Alexander Basabe,563500
34,SP,Vet,,"$21,000,000",-,"$7,777,778",10.6,21666667,SFG,San Francisco Giants,2020,-,Johnny Cueto,21000000
32,1B,Vet,,"$16,000,000","$1,200,000","$7,125,926",9.71,14560000,SFG,San Francisco Giants,2020,-,Brandon Belt,17200000
33,SS,Vet,,"$15,000,000","$200,000","$5,755,556",7.84,12500000,SFG,San Francisco Giants,2020,-,Brandon Crawford,15200000
